order_id,timestamp,day_of_week,is_weekend,weather,location,item_name,quantity,item_price,total_price
ORD112036,2026-05-19 14:14:00.682584,Tuesday,0,Sunny,Indraninagar,Biriyani,2,260,520
ORD112037,2026-05-19 19:53:00.682584,Tuesday,0,Sunny,HSR Layout,Aloo Paratha,4,30,120
ORD112038,2026-05-19 19:44:00.682584,Tuesday,0,Sunny,HSR Layout,Chicken Bharta,3,250,750
ORD112039,2026-05-19 14:25:00.682584,Tuesday,0,Sunny,HSR Layout,Fish Finger,1,70,70
ORD112040,2026-05-19 19:29:00.682584,Tuesday,0,Sunny,Koramangala,Cold Drink,1,60,60
ORD112041,2026-05-19 19:08:00.682584,Tuesday,0,Sunny,Whitefield,Biriyani,1,260,260
ORD112042,2026-05-19 20:32:00.682584,Tuesday,0,Sunny,Whitefield,Biriyani,3,260,780
ORD112043,2026-05-19 19:41:00.682584,Tuesday,0,Sunny,Whitefield,Momo,3,120,360
ORD112044,2026-05-19 11:42:00.682584,Tuesday,0,Sunny,Koramangala,Cold Drink,1,60,60
ORD112045,2026-05-19 14:18:00.682584,Tuesday,0,Sunny,Koramangala,Momo,2,120,240
ORD112046,2026-05-19 21:24:00.682584,Tuesday,0,Sunny,Koramangala,Fish Finger,3,70,210
ORD112047,2026-05-19 21:56:00.682584,Tuesday,0,Sunny,Indraninagar,Biriyani,4,260,1040
ORD112048,2026-05-19 20:55:00.682584,Tuesday,0,Sunny,Koramangala,Biriyani,2,260,520
ORD112049,2026-05-19 19:24:00.682584,Tuesday,0,Sunny,HSR Layout,Fish Finger,4,70,280
ORD112050,2026-05-19 19:42:00.682584,Tuesday,0,Sunny,Whitefield,Momo,2,120,240
ORD112051,2026-05-19 14:50:00.682584,Tuesday,0,Sunny,Indraninagar,Chicken Bharta,4,250,1000
ORD112052,2026-05-19 14:58:00.682584,Tuesday,0,Sunny,Koramangala,Momo,3,120,360
ORD112053,2026-05-19 22:10:00.682584,Tuesday,0,Sunny,Koramangala,Aloo Paratha,1,30,30
ORD112054,2026-05-19 20:18:00.682584,Tuesday,0,Sunny,HSR Layout,Biriyani,1,260,260
ORD112055,2026-05-19 15:24:00.682584,Tuesday,0,Sunny,Indraninagar,Biriyani,3,260,780
ORD112056,2026-05-19 13:35:00.682584,Tuesday,0,Sunny,HSR Layout,Cold Drink,1,60,60
ORD112057,2026-05-19 20:47:00.682584,Tuesday,0,Sunny,Whitefield,Cold Drink,1,60,60
ORD112058,2026-05-19 20:56:00.682584,Tuesday,0,Sunny,HSR Layout,Aloo Paratha,3,30,90
ORD112059,2026-05-19 19:51:00.682584,Tuesday,0,Sunny,Whitefield,Aloo Paratha,1,30,30
ORD112060,2026-05-19 18:31:00.682584,Tuesday,0,Sunny,HSR Layout,Chicken Bharta,4,250,1000
ORD112061,2026-05-19 17:51:00.682584,Tuesday,0,Sunny,Koramangala,Momo,4,120,480
ORD112062,2026-05-19 20:30:00.682584,Tuesday,0,Sunny,Koramangala,Cold Drink,1,60,60
ORD112063,2026-05-19 17:48:00.682584,Tuesday,0,Sunny,Indraninagar,Biriyani,1,260,260
ORD112064,2026-05-19 19:25:00.682584,Tuesday,0,Sunny,Indraninagar,Chicken Bharta,4,250,1000
ORD112065,2026-05-19 21:18:00.682584,Tuesday,0,Sunny,Indraninagar,Chicken Bharta,4,250,1000
ORD112066,2026-05-19 13:46:00.682584,Tuesday,0,Sunny,Indraninagar,Momo,3,120,360
ORD112067,2026-05-19 19:11:00.682584,Tuesday,0,Sunny,Whitefield,Cold Drink,1,60,60
ORD112068,2026-05-19 20:06:00.682584,Tuesday,0,Sunny,HSR Layout,Biriyani,4,260,1040
ORD112069,2026-05-19 18:42:00.682584,Tuesday,0,Sunny,Koramangala,Biriyani,4,260,1040
ORD112070,2026-05-19 14:21:00.682584,Tuesday,0,Sunny,HSR Layout,Biriyani,2,260,520
ORD112071,2026-05-19 16:43:00.682584,Tuesday,0,Sunny,Indraninagar,Chicken Bharta,3,250,750
ORD112072,2026-05-19 22:50:00.682584,Tuesday,0,Sunny,HSR Layout,Fish Finger,3,70,210
ORD112073,2026-05-19 18:19:00.682584,Tuesday,0,Sunny,HSR Layout,Chicken Bharta,4,250,1000
ORD112074,2026-05-19 13:02:00.682584,Tuesday,0,Sunny,Indraninagar,Chicken Bharta,1,250,250
ORD112075,2026-05-19 22:44:00.682584,Tuesday,0,Sunny,Koramangala,Momo,4,120,480
ORD112076,2026-05-19 21:36:00.682584,Tuesday,0,Sunny,Indraninagar,Momo,3,120,360
ORD112077,2026-05-19 21:14:00.682584,Tuesday,0,Sunny,HSR Layout,Fish Finger,1,70,70
ORD112078,2026-05-19 20:00:00.682584,Tuesday,0,Sunny,HSR Layout,Momo,2,120,240
ORD112079,2026-05-19 15:27:00.682584,Tuesday,0,Sunny,HSR Layout,Aloo Paratha,2,30,60
ORD112080,2026-05-19 11:25:00.682584,Tuesday,0,Sunny,Whitefield,Aloo Paratha,2,30,60
ORD112081,2026-05-19 14:36:00.682584,Tuesday,0,Sunny,HSR Layout,Aloo Paratha,3,30,90
ORD112082,2026-05-19 21:15:00.682584,Tuesday,0,Sunny,Indraninagar,Aloo Paratha,1,30,30
ORD112083,2026-05-19 20:13:00.682584,Tuesday,0,Sunny,Indraninagar,Biriyani,3,260,780
ORD112084,2026-05-19 21:41:00.682584,Tuesday,0,Sunny,HSR Layout,Cold Drink,2,60,120
ORD112085,2026-05-19 11:20:00.682584,Tuesday,0,Sunny,HSR Layout,Aloo Paratha,2,30,60
ORD112086,2026-05-19 13:56:00.682584,Tuesday,0,Sunny,Koramangala,Fish Finger,2,70,140
ORD112087,2026-05-19 13:55:00.682584,Tuesday,0,Sunny,Whitefield,Momo,1,120,120
ORD112088,2026-05-19 21:22:00.682584,Tuesday,0,Sunny,HSR Layout,Chicken Bharta,3,250,750
ORD112089,2026-05-19 20:48:00.682584,Tuesday,0,Sunny,HSR Layout,Chicken Bharta,1,250,250
ORD112090,2026-05-19 14:30:00.682584,Tuesday,0,Sunny,Indraninagar,Chicken Bharta,2,250,500
ORD112091,2026-05-19 13:26:00.682584,Tuesday,0,Sunny,Whitefield,Cold Drink,3,60,180
ORD112092,2026-05-19 15:45:00.682584,Tuesday,0,Sunny,Koramangala,Fish Finger,3,70,210
ORD112093,2026-05-19 14:16:00.682584,Tuesday,0,Sunny,HSR Layout,Chicken Bharta,3,250,750
ORD112094,2026-05-19 17:13:00.682584,Tuesday,0,Sunny,Indraninagar,Fish Finger,2,70,140
ORD112095,2026-05-19 13:07:00.682584,Tuesday,0,Sunny,Whitefield,Fish Finger,2,70,140
ORD112096,2026-05-19 13:04:00.682584,Tuesday,0,Sunny,HSR Layout,Momo,1,120,120
ORD112097,2026-05-19 15:10:00.682584,Tuesday,0,Sunny,Koramangala,Fish Finger,1,70,70
ORD112098,2026-05-19 20:33:00.682584,Tuesday,0,Sunny,Indraninagar,Chicken Bharta,1,250,250
ORD112099,2026-05-19 19:02:00.682584,Tuesday,0,Sunny,HSR Layout,Chicken Bharta,1,250,250
ORD112100,2026-05-19 13:04:00.682584,Tuesday,0,Sunny,Koramangala,Momo,2,120,240
ORD112101,2026-05-19 13:58:00.682584,Tuesday,0,Sunny,Indraninagar,Cold Drink,1,60,60
ORD112102,2026-05-19 18:53:00.682584,Tuesday,0,Sunny,Indraninagar,Cold Drink,2,60,120
ORD112103,2026-05-20 22:48:00.682584,Wednesday,0,Overcast,Indraninagar,Fish Finger,1,70,70
ORD112104,2026-05-20 20:18:00.682584,Wednesday,0,Overcast,Indraninagar,Cold Drink,2,60,120
ORD112105,2026-05-20 12:08:00.682584,Wednesday,0,Overcast,HSR Layout,Cold Drink,4,60,240
ORD112106,2026-05-20 18:06:00.682584,Wednesday,0,Overcast,Koramangala,Cold Drink,4,60,240
ORD112107,2026-05-20 21:10:00.682584,Wednesday,0,Overcast,HSR Layout,Cold Drink,4,60,240
ORD112108,2026-05-20 19:03:00.682584,Wednesday,0,Overcast,Whitefield,Cold Drink,2,60,120
ORD112109,2026-05-20 19:20:00.682584,Wednesday,0,Overcast,Whitefield,Chicken Bharta,2,250,500
ORD112110,2026-05-20 13:45:00.682584,Wednesday,0,Overcast,HSR Layout,Chicken Bharta,1,250,250
ORD112111,2026-05-20 14:48:00.682584,Wednesday,0,Overcast,Whitefield,Cold Drink,3,60,180
ORD112112,2026-05-20 14:26:00.682584,Wednesday,0,Overcast,Koramangala,Cold Drink,1,60,60
ORD112113,2026-05-20 11:14:00.682584,Wednesday,0,Overcast,Indraninagar,Fish Finger,4,70,280
ORD112114,2026-05-20 20:23:00.682584,Wednesday,0,Overcast,Whitefield,Chicken Bharta,4,250,1000
ORD112115,2026-05-20 20:51:00.682584,Wednesday,0,Overcast,Whitefield,Aloo Paratha,4,30,120
ORD112116,2026-05-20 16:52:00.682584,Wednesday,0,Overcast,Whitefield,Aloo Paratha,4,30,120
ORD112117,2026-05-20 19:22:00.682584,Wednesday,0,Overcast,Indraninagar,Aloo Paratha,2,30,60
ORD112118,2026-05-20 21:13:00.682584,Wednesday,0,Overcast,Indraninagar,Aloo Paratha,4,30,120
ORD112119,2026-05-20 13:05:00.682584,Wednesday,0,Overcast,Indraninagar,Fish Finger,3,70,210
ORD112120,2026-05-20 17:31:00.682584,Wednesday,0,Overcast,Whitefield,Cold Drink,1,60,60
ORD112121,2026-05-20 19:22:00.682584,Wednesday,0,Overcast,Koramangala,Fish Finger,2,70,140
ORD112122,2026-05-20 14:52:00.682584,Wednesday,0,Overcast,Koramangala,Cold Drink,1,60,60
ORD112123,2026-05-20 13:12:00.682584,Wednesday,0,Overcast,HSR Layout,Biriyani,1,260,260
ORD112124,2026-05-20 18:41:00.682584,Wednesday,0,Overcast,Indraninagar,Aloo Paratha,2,30,60
ORD112125,2026-05-20 17:28:00.682584,Wednesday,0,Overcast,Indraninagar,Fish Finger,3,70,210
ORD112126,2026-05-20 13:57:00.682584,Wednesday,0,Overcast,Indraninagar,Momo,3,120,360
ORD112127,2026-05-20 20:16:00.682584,Wednesday,0,Overcast,Koramangala,Fish Finger,3,70,210
ORD112128,2026-05-20 11:36:00.682584,Wednesday,0,Overcast,Whitefield,Aloo Paratha,3,30,90
ORD112129,2026-05-20 21:59:00.682584,Wednesday,0,Overcast,Koramangala,Aloo Paratha,2,30,60
ORD112130,2026-05-20 12:32:00.682584,Wednesday,0,Overcast,Koramangala,Biriyani,1,260,260
ORD112131,2026-05-20 22:04:00.682584,Wednesday,0,Overcast,Indraninagar,Cold Drink,4,60,240
ORD112132,2026-05-20 21:47:00.682584,Wednesday,0,Overcast,Whitefield,Cold Drink,3,60,180
ORD112133,2026-05-20 16:18:00.682584,Wednesday,0,Overcast,Indraninagar,Momo,3,120,360
ORD112134,2026-05-20 20:40:00.682584,Wednesday,0,Overcast,Whitefield,Aloo Paratha,3,30,90
ORD112135,2026-05-20 18:46:00.682584,Wednesday,0,Overcast,Koramangala,Cold Drink,2,60,120
ORD112136,2026-05-20 22:38:00.682584,Wednesday,0,Overcast,Koramangala,Cold Drink,3,60,180
ORD112137,2026-05-20 21:21:00.682584,Wednesday,0,Overcast,Indraninagar,Chicken Bharta,4,250,1000
ORD112138,2026-05-20 22:56:00.682584,Wednesday,0,Overcast,Koramangala,Momo,1,120,120
ORD112139,2026-05-20 18:00:00.682584,Wednesday,0,Overcast,HSR Layout,Aloo Paratha,4,30,120
ORD112140,2026-05-20 22:47:00.682584,Wednesday,0,Overcast,Whitefield,Fish Finger,1,70,70
ORD112141,2026-05-20 21:01:00.682584,Wednesday,0,Overcast,Koramangala,Aloo Paratha,3,30,90
ORD112142,2026-05-20 15:03:00.682584,Wednesday,0,Overcast,Indraninagar,Momo,1,120,120
ORD112143,2026-05-20 13:31:00.682584,Wednesday,0,Overcast,Koramangala,Fish Finger,2,70,140
ORD112144,2026-05-20 20:39:00.682584,Wednesday,0,Overcast,Whitefield,Aloo Paratha,1,30,30
ORD112145,2026-05-20 20:46:00.682584,Wednesday,0,Overcast,Indraninagar,Momo,2,120,240
ORD112146,2026-05-20 20:07:00.682584,Wednesday,0,Overcast,HSR Layout,Cold Drink,3,60,180
ORD112147,2026-05-20 13:25:00.682584,Wednesday,0,Overcast,Koramangala,Momo,2,120,240
ORD112148,2026-05-20 13:56:00.682584,Wednesday,0,Overcast,Whitefield,Biriyani,2,260,520
ORD112149,2026-05-20 22:34:00.682584,Wednesday,0,Overcast,Indraninagar,Biriyani,3,260,780
ORD112150,2026-05-20 20:32:00.682584,Wednesday,0,Overcast,Indraninagar,Fish Finger,2,70,140
ORD112151,2026-05-20 23:28:00.682584,Wednesday,0,Overcast,Koramangala,Momo,3,120,360
ORD112152,2026-05-20 14:26:00.682584,Wednesday,0,Overcast,Indraninagar,Chicken Bharta,1,250,250
ORD112153,2026-05-20 14:22:00.682584,Wednesday,0,Overcast,Koramangala,Biriyani,3,260,780
ORD112154,2026-05-20 23:04:00.682584,Wednesday,0,Overcast,HSR Layout,Chicken Bharta,2,250,500
ORD112155,2026-05-20 21:53:00.682584,Wednesday,0,Overcast,Indraninagar,Chicken Bharta,2,250,500
ORD112156,2026-05-20 20:54:00.682584,Wednesday,0,Overcast,Whitefield,Aloo Paratha,3,30,90
ORD112157,2026-05-20 20:41:00.682584,Wednesday,0,Overcast,HSR Layout,Aloo Paratha,2,30,60
ORD112158,2026-05-20 15:45:00.682584,Wednesday,0,Overcast,Koramangala,Fish Finger,4,70,280
ORD112159,2026-05-20 19:36:00.682584,Wednesday,0,Overcast,HSR Layout,Aloo Paratha,3,30,90
ORD112160,2026-05-20 12:57:00.682584,Wednesday,0,Overcast,Indraninagar,Biriyani,2,260,520
ORD112161,2026-05-20 13:20:00.682584,Wednesday,0,Overcast,Whitefield,Fish Finger,4,70,280
ORD112162,2026-05-20 19:34:00.682584,Wednesday,0,Overcast,Koramangala,Cold Drink,2,60,120
ORD112163,2026-05-20 13:07:00.682584,Wednesday,0,Overcast,Whitefield,Cold Drink,2,60,120
ORD112164,2026-05-20 18:11:00.682584,Wednesday,0,Overcast,Koramangala,Cold Drink,1,60,60
ORD112165,2026-05-20 11:54:00.682584,Wednesday,0,Overcast,Indraninagar,Aloo Paratha,3,30,90
ORD112166,2026-05-20 20:46:00.682584,Wednesday,0,Overcast,Whitefield,Biriyani,2,260,520
ORD112167,2026-05-20 19:16:00.682584,Wednesday,0,Overcast,Whitefield,Biriyani,1,260,260
ORD112168,2026-05-20 13:51:00.682584,Wednesday,0,Overcast,HSR Layout,Cold Drink,2,60,120
ORD112169,2026-05-20 20:28:00.682584,Wednesday,0,Overcast,Indraninagar,Chicken Bharta,3,250,750
ORD112170,2026-05-20 14:04:00.682584,Wednesday,0,Overcast,Indraninagar,Cold Drink,3,60,180
ORD112171,2026-05-20 13:27:00.682584,Wednesday,0,Overcast,Indraninagar,Aloo Paratha,2,30,60
ORD112172,2026-05-20 11:25:00.682584,Wednesday,0,Overcast,Koramangala,Momo,1,120,120
ORD112173,2026-05-20 19:48:00.682584,Wednesday,0,Overcast,Koramangala,Chicken Bharta,2,250,500
ORD112174,2026-05-20 20:12:00.682584,Wednesday,0,Overcast,Indraninagar,Biriyani,4,260,1040
ORD112175,2026-05-20 21:35:00.682584,Wednesday,0,Overcast,HSR Layout,Cold Drink,4,60,240
ORD112176,2026-05-20 19:16:00.682584,Wednesday,0,Overcast,HSR Layout,Fish Finger,2,70,140
ORD112177,2026-05-20 20:28:00.682584,Wednesday,0,Overcast,Indraninagar,Chicken Bharta,2,250,500
ORD112178,2026-05-20 19:19:00.682584,Wednesday,0,Overcast,Whitefield,Cold Drink,2,60,120
ORD112179,2026-05-20 20:55:00.682584,Wednesday,0,Overcast,Whitefield,Fish Finger,2,70,140
ORD112180,2026-05-20 12:34:00.682584,Wednesday,0,Overcast,Whitefield,Chicken Bharta,2,250,500
ORD112181,2026-05-20 13:41:00.682584,Wednesday,0,Overcast,Indraninagar,Fish Finger,1,70,70
ORD112182,2026-05-20 12:59:00.682584,Wednesday,0,Overcast,Koramangala,Chicken Bharta,1,250,250
ORD112183,2026-05-20 13:51:00.682584,Wednesday,0,Overcast,Indraninagar,Momo,1,120,120
ORD112184,2026-05-20 13:23:00.682584,Wednesday,0,Overcast,Koramangala,Cold Drink,3,60,180
ORD112185,2026-05-20 11:46:00.682584,Wednesday,0,Overcast,Indraninagar,Aloo Paratha,3,30,90
ORD112186,2026-05-20 14:13:00.682584,Wednesday,0,Overcast,Indraninagar,Chicken Bharta,1,250,250
ORD112187,2026-05-20 22:41:00.682584,Wednesday,0,Overcast,HSR Layout,Momo,1,120,120
ORD112188,2026-05-20 18:42:00.682584,Wednesday,0,Overcast,Whitefield,Momo,4,120,480
ORD112189,2026-05-20 13:26:00.682584,Wednesday,0,Overcast,Whitefield,Momo,4,120,480
ORD112190,2026-05-20 13:03:00.682584,Wednesday,0,Overcast,Indraninagar,Cold Drink,2,60,120
ORD112191,2026-05-20 18:44:00.682584,Wednesday,0,Overcast,HSR Layout,Biriyani,2,260,520
ORD112192,2026-05-20 13:26:00.682584,Wednesday,0,Overcast,Koramangala,Chicken Bharta,4,250,1000
ORD112193,2026-05-20 21:07:00.682584,Wednesday,0,Overcast,Koramangala,Momo,1,120,120
ORD112194,2026-05-20 21:21:00.682584,Wednesday,0,Overcast,HSR Layout,Aloo Paratha,3,30,90
ORD112195,2026-05-20 19:19:00.682584,Wednesday,0,Overcast,Koramangala,Chicken Bharta,2,250,500
ORD112196,2026-05-20 14:44:00.682584,Wednesday,0,Overcast,Indraninagar,Aloo Paratha,4,30,120
ORD112197,2026-05-20 21:29:00.682584,Wednesday,0,Overcast,Koramangala,Fish Finger,1,70,70
ORD112198,2026-05-20 21:05:00.682584,Wednesday,0,Overcast,Koramangala,Fish Finger,4,70,280
ORD112199,2026-05-20 19:22:00.682584,Wednesday,0,Overcast,Indraninagar,Cold Drink,2,60,120
ORD112200,2026-05-20 20:03:00.682584,Wednesday,0,Overcast,HSR Layout,Fish Finger,3,70,210
ORD112201,2026-05-20 18:13:00.682584,Wednesday,0,Overcast,Whitefield,Aloo Paratha,3,30,90
ORD112202,2026-05-20 21:55:00.682584,Wednesday,0,Overcast,Koramangala,Cold Drink,4,60,240
ORD112203,2026-05-20 23:19:00.682584,Wednesday,0,Overcast,Whitefield,Chicken Bharta,1,250,250
ORD112204,2026-05-20 13:58:00.682584,Wednesday,0,Overcast,HSR Layout,Biriyani,2,260,520
ORD112205,2026-05-20 21:58:00.682584,Wednesday,0,Overcast,Whitefield,Momo,3,120,360
ORD112206,2026-05-20 18:26:00.682584,Wednesday,0,Overcast,Indraninagar,Cold Drink,4,60,240
ORD112207,2026-05-20 19:20:00.682584,Wednesday,0,Overcast,HSR Layout,Biriyani,3,260,780
ORD112208,2026-05-20 21:08:00.682584,Wednesday,0,Overcast,Whitefield,Fish Finger,4,70,280
ORD112209,2026-05-20 20:18:00.682584,Wednesday,0,Overcast,HSR Layout,Momo,1,120,120
ORD112210,2026-05-20 19:30:00.682584,Wednesday,0,Overcast,Whitefield,Chicken Bharta,3,250,750
ORD112211,2026-05-20 21:38:00.682584,Wednesday,0,Overcast,Indraninagar,Chicken Bharta,1,250,250
ORD112212,2026-05-20 20:55:00.682584,Wednesday,0,Overcast,Whitefield,Cold Drink,3,60,180
ORD112213,2026-05-20 21:43:00.682584,Wednesday,0,Overcast,Koramangala,Aloo Paratha,4,30,120
ORD112214,2026-05-20 15:21:00.682584,Wednesday,0,Overcast,Whitefield,Biriyani,2,260,520
ORD112215,2026-05-20 20:23:00.682584,Wednesday,0,Overcast,Indraninagar,Momo,3,120,360
ORD112216,2026-05-20 19:12:00.682584,Wednesday,0,Overcast,HSR Layout,Fish Finger,4,70,280
ORD112217,2026-05-20 13:19:00.682584,Wednesday,0,Overcast,Whitefield,Fish Finger,2,70,140
ORD112218,2026-05-20 21:21:00.682584,Wednesday,0,Overcast,Indraninagar,Aloo Paratha,1,30,30
ORD112219,2026-05-20 14:08:00.682584,Wednesday,0,Overcast,HSR Layout,Chicken Bharta,4,250,1000
ORD112220,2026-05-20 21:38:00.682584,Wednesday,0,Overcast,Indraninagar,Biriyani,1,260,260
ORD112221,2026-05-20 20:26:00.682584,Wednesday,0,Overcast,Koramangala,Biriyani,4,260,1040
ORD112222,2026-05-20 22:37:00.682584,Wednesday,0,Overcast,Whitefield,Cold Drink,4,60,240
ORD112223,2026-05-20 20:43:00.682584,Wednesday,0,Overcast,Whitefield,Fish Finger,1,70,70
ORD112224,2026-05-20 13:37:00.682584,Wednesday,0,Overcast,Indraninagar,Biriyani,4,260,1040
ORD112225,2026-05-20 14:34:00.682584,Wednesday,0,Overcast,Koramangala,Momo,3,120,360
ORD112226,2026-05-20 18:36:00.682584,Wednesday,0,Overcast,Whitefield,Aloo Paratha,4,30,120
ORD112227,2026-05-20 13:19:00.682584,Wednesday,0,Overcast,Indraninagar,Cold Drink,1,60,60
ORD112228,2026-05-20 21:41:00.682584,Wednesday,0,Overcast,Koramangala,Momo,3,120,360
ORD112229,2026-05-20 20:38:00.682584,Wednesday,0,Overcast,Whitefield,Chicken Bharta,1,250,250
ORD112230,2026-05-20 14:24:00.682584,Wednesday,0,Overcast,Indraninagar,Biriyani,2,260,520
ORD112231,2026-05-20 14:18:00.682584,Wednesday,0,Overcast,HSR Layout,Momo,2,120,240
ORD112232,2026-05-20 22:05:00.682584,Wednesday,0,Overcast,Whitefield,Biriyani,2,260,520
ORD112233,2026-05-20 17:20:00.682584,Wednesday,0,Overcast,Indraninagar,Aloo Paratha,4,30,120
ORD112234,2026-05-20 18:59:00.682584,Wednesday,0,Overcast,Whitefield,Chicken Bharta,4,250,1000
ORD112235,2026-05-21 11:18:00.682584,Thursday,0,Overcast,Whitefield,Aloo Paratha,3,30,90
ORD112236,2026-05-21 22:42:00.682584,Thursday,0,Overcast,Indraninagar,Biriyani,1,260,260
ORD112237,2026-05-21 14:08:00.682584,Thursday,0,Overcast,Indraninagar,Fish Finger,4,70,280
ORD112238,2026-05-21 13:54:00.682584,Thursday,0,Overcast,Whitefield,Cold Drink,4,60,240
ORD112239,2026-05-21 21:59:00.682584,Thursday,0,Overcast,HSR Layout,Fish Finger,3,70,210
ORD112240,2026-05-21 21:46:00.682584,Thursday,0,Overcast,Koramangala,Fish Finger,1,70,70
ORD112241,2026-05-21 21:47:00.682584,Thursday,0,Overcast,Whitefield,Chicken Bharta,3,250,750
ORD112242,2026-05-21 20:01:00.682584,Thursday,0,Overcast,Whitefield,Biriyani,4,260,1040
ORD112243,2026-05-21 14:55:00.682584,Thursday,0,Overcast,HSR Layout,Momo,4,120,480
ORD112244,2026-05-21 18:47:00.682584,Thursday,0,Overcast,Indraninagar,Cold Drink,3,60,180
ORD112245,2026-05-21 23:54:00.682584,Thursday,0,Overcast,HSR Layout,Fish Finger,4,70,280
ORD112246,2026-05-21 18:08:00.682584,Thursday,0,Overcast,Koramangala,Fish Finger,3,70,210
ORD112247,2026-05-21 13:36:00.682584,Thursday,0,Overcast,HSR Layout,Aloo Paratha,3,30,90
ORD112248,2026-05-21 13:47:00.682584,Thursday,0,Overcast,Koramangala,Cold Drink,4,60,240
ORD112249,2026-05-21 21:48:00.682584,Thursday,0,Overcast,Koramangala,Momo,4,120,480
ORD112250,2026-05-21 22:52:00.682584,Thursday,0,Overcast,Koramangala,Fish Finger,3,70,210
ORD112251,2026-05-21 21:53:00.682584,Thursday,0,Overcast,HSR Layout,Momo,4,120,480
ORD112252,2026-05-21 13:26:00.682584,Thursday,0,Overcast,Koramangala,Chicken Bharta,4,250,1000
ORD112253,2026-05-21 14:46:00.682584,Thursday,0,Overcast,Indraninagar,Biriyani,4,260,1040
ORD112254,2026-05-21 14:21:00.682584,Thursday,0,Overcast,Koramangala,Chicken Bharta,1,250,250
ORD112255,2026-05-21 19:33:00.682584,Thursday,0,Overcast,Koramangala,Chicken Bharta,1,250,250
ORD112256,2026-05-21 19:03:00.682584,Thursday,0,Overcast,HSR Layout,Chicken Bharta,3,250,750
ORD112257,2026-05-21 15:52:00.682584,Thursday,0,Overcast,Indraninagar,Aloo Paratha,4,30,120
ORD112258,2026-05-21 18:23:00.682584,Thursday,0,Overcast,Whitefield,Momo,3,120,360
ORD112259,2026-05-21 23:00:00.682584,Thursday,0,Overcast,Koramangala,Aloo Paratha,3,30,90
ORD112260,2026-05-21 16:38:00.682584,Thursday,0,Overcast,HSR Layout,Aloo Paratha,1,30,30
ORD112261,2026-05-21 14:52:00.682584,Thursday,0,Overcast,HSR Layout,Fish Finger,2,70,140
ORD112262,2026-05-21 19:11:00.682584,Thursday,0,Overcast,Koramangala,Cold Drink,1,60,60
ORD112263,2026-05-21 19:01:00.682584,Thursday,0,Overcast,Indraninagar,Fish Finger,4,70,280
ORD112264,2026-05-21 14:40:00.682584,Thursday,0,Overcast,Whitefield,Chicken Bharta,4,250,1000
ORD112265,2026-05-21 20:16:00.682584,Thursday,0,Overcast,Koramangala,Fish Finger,4,70,280
ORD112266,2026-05-21 23:11:00.682584,Thursday,0,Overcast,Whitefield,Chicken Bharta,1,250,250
ORD112267,2026-05-21 13:27:00.682584,Thursday,0,Overcast,HSR Layout,Fish Finger,3,70,210
ORD112268,2026-05-21 13:34:00.682584,Thursday,0,Overcast,Indraninagar,Fish Finger,1,70,70
ORD112269,2026-05-21 21:25:00.682584,Thursday,0,Overcast,Whitefield,Aloo Paratha,2,30,60
ORD112270,2026-05-21 22:55:00.682584,Thursday,0,Overcast,Whitefield,Cold Drink,2,60,120
ORD112271,2026-05-21 13:33:00.682584,Thursday,0,Overcast,Whitefield,Chicken Bharta,2,250,500
ORD112272,2026-05-21 15:47:00.682584,Thursday,0,Overcast,Indraninagar,Chicken Bharta,2,250,500
ORD112273,2026-05-21 20:56:00.682584,Thursday,0,Overcast,HSR Layout,Biriyani,1,260,260
ORD112274,2026-05-21 17:17:00.682584,Thursday,0,Overcast,Whitefield,Momo,4,120,480
ORD112275,2026-05-21 23:38:00.682584,Thursday,0,Overcast,Indraninagar,Biriyani,2,260,520
ORD112276,2026-05-21 13:14:00.682584,Thursday,0,Overcast,Koramangala,Momo,2,120,240
ORD112277,2026-05-21 14:51:00.682584,Thursday,0,Overcast,Whitefield,Cold Drink,2,60,120
ORD112278,2026-05-21 20:35:00.682584,Thursday,0,Overcast,HSR Layout,Chicken Bharta,2,250,500
ORD112279,2026-05-21 13:18:00.682584,Thursday,0,Overcast,Indraninagar,Momo,1,120,120
ORD112280,2026-05-21 18:05:00.682584,Thursday,0,Overcast,Koramangala,Cold Drink,1,60,60
ORD112281,2026-05-21 21:34:00.682584,Thursday,0,Overcast,Indraninagar,Cold Drink,1,60,60
ORD112282,2026-05-21 13:36:00.682584,Thursday,0,Overcast,Whitefield,Aloo Paratha,3,30,90
ORD112283,2026-05-21 11:43:00.682584,Thursday,0,Overcast,Indraninagar,Fish Finger,3,70,210
ORD112284,2026-05-21 21:12:00.682584,Thursday,0,Overcast,Koramangala,Cold Drink,2,60,120
ORD112285,2026-05-21 13:35:00.682584,Thursday,0,Overcast,HSR Layout,Aloo Paratha,4,30,120
ORD112286,2026-05-21 21:07:00.682584,Thursday,0,Overcast,Indraninagar,Momo,3,120,360
ORD112287,2026-05-21 14:32:00.682584,Thursday,0,Overcast,Koramangala,Biriyani,2,260,520
ORD112288,2026-05-21 21:49:00.682584,Thursday,0,Overcast,HSR Layout,Cold Drink,3,60,180
ORD112289,2026-05-21 22:12:00.682584,Thursday,0,Overcast,Indraninagar,Biriyani,1,260,260
ORD112290,2026-05-21 17:23:00.682584,Thursday,0,Overcast,Indraninagar,Aloo Paratha,3,30,90
ORD112291,2026-05-21 21:24:00.682584,Thursday,0,Overcast,Indraninagar,Chicken Bharta,4,250,1000
